pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes
P1049,idoft,A,developer,apache/servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis,swagger/swagger-invocation/invocation-core,org.apache.servicecomb.swagger.invocation.exception.CommonExceptionDataTest,should_include_code_in_json_when_code_is_not_null,org.apache.servicecomb.swagger.invocation.exception.CommonExceptionDataTest.should_include_code_in_json_when_code_is_not_null,9ba66ebc452db6aa5207e5cc7ebd03d48d358e9f,yes,pr,https://github.com/apache/servicecomb-java-chassis/pull/4992,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1050,idoft,A,developer,apache/servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis,transports/transport-highway,org.apache.servicecomb.transport.highway.HighwayServerCodecFilterTest,should_convert_exception_to_response_when_decode_request_failed,org.apache.servicecomb.transport.highway.HighwayServerCodecFilterTest.should_convert_exception_to_response_when_decode_request_failed,9ba66ebc452db6aa5207e5cc7ebd03d48d358e9f,yes,pr,https://github.com/apache/servicecomb-java-chassis/pull/4988,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1051,idoft,A,developer,apache/shardingsphere,https://github.com/apache/shardingsphere,proxy/backend,org.apache.shardingsphere.proxy.backend.handler.distsql.ral.advance.ParseDistSQLHandlerTest,assertGetRowDataForMySQL,org.apache.shardingsphere.proxy.backend.handler.distsql.ral.advance.ParseDistSQLHandlerTest.assertGetRowDataForMySQL,8ffe2bb86b6da9f9c9053fb5cce28cb5b5b660db,yes,pr,https://github.com/apache/shardingsphere/pull/22526,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1052,idoft,A,developer,apache/shardingsphere,https://github.com/apache/shardingsphere,proxy/backend,org.apache.shardingsphere.proxy.backend.handler.distsql.ral.advance.ParseDistSQLHandlerTest,assertGetRowDataForPostgreSQL,org.apache.shardingsphere.proxy.backend.handler.distsql.ral.advance.ParseDistSQLHandlerTest.assertGetRowDataForPostgreSQL,8ffe2bb86b6da9f9c9053fb5cce28cb5b5b660db,yes,pr,https://github.com/apache/shardingsphere/pull/22526,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1053,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.event.rdb.JobEventRdbStorageTest,assertAddJobStatusTraceEventWhenFailoverWithTaskFailedState,io.elasticjob.lite.event.rdb.JobEventRdbStorageTest.assertAddJobStatusTraceEventWhenFailoverWithTaskFailedState,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/1838,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",none,,,,,,,,
P1054,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.event.rdb.JobEventRdbStorageTest,assertAddJobStatusTraceEventWhenFailoverWithTaskStagingState,io.elasticjob.lite.event.rdb.JobEventRdbStorageTest.assertAddJobStatusTraceEventWhenFailoverWithTaskStagingState,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/1838,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",none,,,,,,,,
P1055,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.internal.failover.FailoverServiceTest,assertGetLocalFailoverItemsIfShutdown,io.elasticjob.lite.internal.failover.FailoverServiceTest.assertGetLocalFailoverItemsIfShutdown,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/592,OD-Vic,Accepted,test order dependency,4,high,,,reproflake,8,shardingsphereelasticjobelasticjoblitecore23a2ab5,https://zenodo.org/records/18605131/files/shardingsphereelasticjobelasticjoblitecore23a2ab5.zip,4b9afa40d3fcf1673f85694c9d690dd71f76c898,io.elasticjob.lite.api.JobSchedulerTest.assertInit,,,
P1056,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.internal.instance.ShutdownListenerManagerTest,assertIsShutdownAlready,io.elasticjob.lite.internal.instance.ShutdownListenerManagerTest.assertIsShutdownAlready,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/592,OD-Vic,Accepted,test order dependency,4,high,,,reproflake,8,shardingsphereelasticjobelasticjoblitecore23a2ab5,https://zenodo.org/records/18605131/files/shardingsphereelasticjobelasticjoblitecore23a2ab5.zip,4b9afa40d3fcf1673f85694c9d690dd71f76c899,io.elasticjob.lite.internal.instance.ShutdownListenerManagerTest.assertRemoveLocalInstancePath,,,
P1057,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.internal.instance.TriggerListenerManagerTest,assertTriggerWhenJobIsNotRunning,io.elasticjob.lite.internal.instance.TriggerListenerManagerTest.assertTriggerWhenJobIsNotRunning,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/625,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,
P1058,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.internal.schedule.JobRegistryTest,assertGetCurrentShardingTotalCountIfNull,io.elasticjob.lite.internal.schedule.JobRegistryTest.assertGetCurrentShardingTotalCountIfNull,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/625,OD-Vic,Accepted,test order dependency,4,high,,,reproflake,8,shardingsphereelasticjobelasticjoblitecore4b9afa4,https://zenodo.org/records/18605131/files/shardingsphereelasticjobelasticjoblitecore4b9afa4.zip,c12db551cdf347ad64317af36ce803b8babab750,io.elasticjob.lite.internal.schedule.JobRegistryTest.assertGetCurrentShardingTotalCountIfNotNull,,,
P1059,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.internal.sharding.ShardingListenerManagerTest,assertListenServersChangedJobListenerWhenIsInstanceChangeButJobInstanceIsShutdown,io.elasticjob.lite.internal.sharding.ShardingListenerManagerTest.assertListenServersChangedJobListenerWhenIsInstanceChangeButJobInstanceIsShutdown,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/592,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,
P1060,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest,assertPersistEphemeralSequential,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest.assertPersistEphemeralSequential,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/636,OD-Vic,Accepted,test order dependency,4,high,,,reproflake,8,shardingsphereelasticjobelasticjoblitecore90e3a7f,https://zenodo.org/records/18605131/files/shardingsphereelasticjobelasticjoblitecore90e3a7f.zip,a1e2d6e611133a6741f854b7eb8ff623ff1e4f0d,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest.assertPersistSequential,,,
P1061,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest,assertPersistSequential,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterModifyTest.assertPersistSequential,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/636,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",reproflake,8,elasticjobf0d,https://zenodo.org/records/18634501/files/elasticjobf0d.zip,a1e2d6e611133a6741f854b7eb8ff623ff1e4f0d,,,,
P1062,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,elastic-job-lite-core,io.elasticjob.lite.util.json.GsonFactoryTest,assertRegisterTypeAdapter,io.elasticjob.lite.util.json.GsonFactoryTest.assertRegisterTypeAdapter,b022898ef1b8c984e17efb2a422ee45f6b13e46e,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/1901,NIO,Accepted,test order dependency,4,medium,,"non-idempotent-outcome: test pollutes its own state; FlakeBench has no distinct label, closest is order dependency",none,,,,,,,,
P1063,idoft,A,developer,apache/shardingsphere-elasticjob,https://github.com/apache/shardingsphere-elasticjob,kernel,org.apache.shardingsphere.elasticjob.kernel.executor.ElasticJobExecutorTest,assertExecuteFailureWhenThrowExceptionForMultipleShardingItems,org.apache.shardingsphere.elasticjob.kernel.executor.ElasticJobExecutorTest.assertExecuteFailureWhenThrowExceptionForMultipleShardingItems,4acbf77d3fc05f3c4f484c38b06d6aed786e5974,yes,pr,https://github.com/apache/shardingsphere-elasticjob/pull/2486,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/apache/shardingsphere-elasticjob/issues/2485
P1064,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest,testOnAppAuthChanged,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest.testOnAppAuthChanged,ae6ddc5abe3e88f1c0a5a9201a59bcdb74a04157,yes,pr,https://github.com/apache/shenyu/pull/6229,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1065,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest,testOnMetaDataChanged,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest.testOnMetaDataChanged,ae6ddc5abe3e88f1c0a5a9201a59bcdb74a04157,yes,pr,https://github.com/apache/shenyu/pull/6229,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1066,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest,testOnPluginChanged,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest.testOnPluginChanged,ae6ddc5abe3e88f1c0a5a9201a59bcdb74a04157,yes,pr,https://github.com/apache/shenyu/pull/6229,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1067,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest,testOnRuleChanged,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest.testOnRuleChanged,ae6ddc5abe3e88f1c0a5a9201a59bcdb74a04157,yes,pr,https://github.com/apache/shenyu/pull/6229,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1068,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest,testOnSelectorChanged,org.apache.shenyu.admin.listener.websocket.WebsocketDataChangedListenerTest.testOnSelectorChanged,ae6ddc5abe3e88f1c0a5a9201a59bcdb74a04157,yes,pr,https://github.com/apache/shenyu/pull/6229,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1069,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.PermissionServiceTest,testGetPermissionMenu,org.apache.shenyu.admin.service.PermissionServiceTest.testGetPermissionMenu,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/5241,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,
P1070,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest,testBuildHandle,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/6232,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,shenyu=shenyu-admin=6bfb86b,https://zenodo.org/records/18605131/files/shenyu=shenyu-admin=6bfb86b.zip,b57650552075b9f0993268961cd040ae40dd9657,,,,https://github.com/apache/shenyu/pull/4040 was previously accepted but does not work any more
P1071,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDubboServiceImplTest,testBuildHandle,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDubboServiceImplTest.testBuildHandle,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/6232,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,shenyu=shenyu-admin=02696b4,https://zenodo.org/records/18605131/files/shenyu=shenyu-admin=02696b4.zip,7b06541e6e30e8505e37d9c7dbf41a75139dd35b,,,,https://github.com/apache/shenyu/pull/4043 was previously accepted but does not work any more
P1072,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.register.ShenyuClientRegisterGrpcServiceImplTest,testBuildHandle,org.apache.shenyu.admin.service.register.ShenyuClientRegisterGrpcServiceImplTest.testBuildHandle,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/6232,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,shenyu=shenyu-admin=02696b4,https://zenodo.org/records/18605131/files/shenyu=shenyu-admin=02696b4.zip,7b06541e6e30e8505e37d9c7dbf41a75139dd35b,,,,https://github.com/apache/shenyu/pull/4043 was previously accepted but does not work any more
P1073,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.register.ShenyuClientRegisterSofaServiceImplTest,testRuleHandler,org.apache.shenyu.admin.service.register.ShenyuClientRegisterSofaServiceImplTest.testRuleHandler,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/4043,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,shenyu=shenyu-admin=02696b4,https://zenodo.org/records/18605131/files/shenyu=shenyu-admin=02696b4.zip,7b06541e6e30e8505e37d9c7dbf41a75139dd35b,,,,
P1074,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.register.ShenyuClientRegisterSpringCloudServiceImplTest,testBuildHandle,org.apache.shenyu.admin.service.register.ShenyuClientRegisterSpringCloudServiceImplTest.testBuildHandle,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/4043,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,shenyu=shenyu-admin=02696b4,https://zenodo.org/records/18605131/files/shenyu=shenyu-admin=02696b4.zip,7b06541e6e30e8505e37d9c7dbf41a75139dd35b,,,,
P1075,idoft,A,developer,apache/shenyu,https://github.com/apache/shenyu,shenyu-admin,org.apache.shenyu.admin.service.register.ShenyuClientRegisterTarsServiceImplTest,testBuildHandle,org.apache.shenyu.admin.service.register.ShenyuClientRegisterTarsServiceImplTest.testBuildHandle,22546ae0e6a4047ee08bf4a41f9114f47ba57e19,yes,pr,https://github.com/apache/shenyu/pull/6232,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,shenyu=shenyu-admin=02696b4,https://zenodo.org/records/18605131/files/shenyu=shenyu-admin=02696b4.zip,7b06541e6e30e8505e37d9c7dbf41a75139dd35b,,,,https://github.com/apache/shenyu/pull/4043 was previously accepted but does not work any more
