pair_id,source,tier,repair_author,project_slug,project_url,module_path,test_class,test_method,fq_test,before_sha,before_sha_reachable,after_type,after_ref,source_category,idoft_status,flakebench_label,flakebench_category,label_confidence,label_candidates,mapping_note,build_env,java_version,reproflake_zip,reproflake_url,reproflake_fixed_sha,polluter,in_flakebench,flakebench_existing_label,notes,merge_commit_sha,merge_parent_sha,merge_kind,minimal_pair,pr_merged,pr_merged_at,pr_commits,pr_changed_files,pr_touch,pr_files_java_main,pr_files_java_test
P1732,idoft,A,developer,ktuukkan/marine-api,https://github.com/ktuukkan/marine-api,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest,testCreate,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreate,af0003847db9ba822f67d4f1dceb8de3fe63250a,yes,pr,https://github.com/ktuukkan/marine-api/pull/109,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,,b5b80bc2e8868e2cf0358e487e177668a8654a65,0a1f3085a69b4b0d6b7c827f679a1a59b70277d0,squash_or_rebase,no,true,2020-01-10T20:50:59Z,2,1,test_only,0,1
P1733,idoft,A,developer,ktuukkan/marine-api,https://github.com/ktuukkan/marine-api,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest,testCreateWithIncorrectOrder,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithIncorrectOrder,af0003847db9ba822f67d4f1dceb8de3fe63250a,yes,pr,https://github.com/ktuukkan/marine-api/pull/109,OD-Vic,Accepted,test order dependency,4,high,,,none,,,,,,,,,b5b80bc2e8868e2cf0358e487e177668a8654a65,0a1f3085a69b4b0d6b7c827f679a1a59b70277d0,squash_or_rebase,no,true,2020-01-10T20:50:59Z,2,1,test_only,0,1
P1734,idoft,A,developer,ktuukkan/marine-api,https://github.com/ktuukkan/marine-api,.,net.sf.marineapi.ais.parser.AISMessageFactoryTest,testCreateWithTwo,net.sf.marineapi.ais.parser.AISMessageFactoryTest.testCreateWithTwo,af0003847db9ba822f67d4f1dceb8de3fe63250a,yes,pr,https://github.com/ktuukkan/marine-api/pull/109,OD-Vic,Accepted,test order dependency,4,high,,,reproflake,8,marineapi0a1f308,https://zenodo.org/records/18605131/files/marineapi0a1f308.zip,b5b80bc2e8868e2cf0358e487e177668a8654a66,net.sf.marineapi.nmea.parser.SentenceFactoryTest.testRegisterParserWithAlternativeBeginChar,,,,b5b80bc2e8868e2cf0358e487e177668a8654a65,0a1f3085a69b4b0d6b7c827f679a1a59b70277d0,squash_or_rebase,no,true,2020-01-10T20:50:59Z,2,1,test_only,0,1
P1735,idoft,A,developer,kubernetes-client/java,https://github.com/kubernetes-client/java,spring,io.kubernetes.client.spring.extended.controller.KubernetesInformerCreatorTest,testInformerInjection,io.kubernetes.client.spring.extended.controller.KubernetesInformerCreatorTest.testInformerInjection,e19a0ecbc9af258c43b486843df139c8ec8f117e,yes,pr,https://github.com/kubernetes-client/java/pull/2897,OD,Accepted,test order dependency,4,high,,,none,,,,,,,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/85,7a53684380e9b000e02f98325c26a571b638fceb,8da636637b35e621703885789d051d6aeb828d45,merge,yes,true,2023-11-16T15:26:58Z,1,1,test_only,0,1
P1736,idoft,A,developer,languagetool-org/languagetool,https://github.com/languagetool-org/languagetool,languagetool-language-modules/de,org.languagetool.rules.de.LineExpanderTest,testExpansion,org.languagetool.rules.de.LineExpanderTest.testExpansion,b753260938b41c688b4dd3f3a24067449fdb97e8,yes,pr,https://github.com/languagetool-org/languagetool/pull/11024,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,17,languagetool=languagetool-language-modules+de=ebfcdc2,https://zenodo.org/records/18605131/files/languagetool=languagetool-language-modules+de=ebfcdc2.zip,ee0356225b9ada2d68aac9e5e7be940cc5470298,,,,,ee0356225b9ada2d68aac9e5e7be940cc5470298,ebfcdc26650cbd06621f2f442b26201701ec9573,squash_or_rebase,yes,true,2024-11-15T10:18:09Z,1,1,test_only,0,1
P1737,idoft,A,developer,languagetool-org/languagetool,https://github.com/languagetool-org/languagetool,languagetool-language-modules/de,org.languagetool.rules.de.OldSpellingRuleTest,test,org.languagetool.rules.de.OldSpellingRuleTest.test,b753260938b41c688b4dd3f3a24067449fdb97e8,yes,pr,https://github.com/languagetool-org/languagetool/pull/11552,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,d8f088d724987ab953db21355a69a0607310c115,d5604dff473b56f5d0dcd44d9eae2edfc0bbe384,squash_or_rebase,yes,true,2025-10-07T12:08:45Z,1,1,prod_only,1,0
P1738,idoft,A,developer,languagetool-org/languagetool,https://github.com/languagetool-org/languagetool,languagetool-language-modules/de,org.languagetool.rules.de.OldSpellingRuleTest,testGermanAT,org.languagetool.rules.de.OldSpellingRuleTest.testGermanAT,b753260938b41c688b4dd3f3a24067449fdb97e8,yes,pr,https://github.com/languagetool-org/languagetool/pull/11552,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,d8f088d724987ab953db21355a69a0607310c115,d5604dff473b56f5d0dcd44d9eae2edfc0bbe384,squash_or_rebase,yes,true,2025-10-07T12:08:45Z,1,1,prod_only,1,0
P1739,idoft,A,developer,lets-blade/blade,https://github.com/lets-blade/blade,blade-core,com.hellokaton.blade.BladeTest,testAddStatics,com.hellokaton.blade.BladeTest.testAddStatics,2f1c463ee37537a31ca64634719cf618496e3500,yes,pr,https://github.com/lets-blade/blade/pull/455,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,blade=blade-core=e925dea,https://zenodo.org/records/18474558/files/blade=blade-core=e925dea.zip,81ba02a5038dc14c4c149f36ea83ce1274731c8d,,,,,81ba02a5038dc14c4c149f36ea83ce1274731c8d,e925dead8ebeb2f0183bdc2dbaecba10d267e201,merge,yes,true,2024-12-03T02:45:13Z,3,1,test_only,0,1
P1740,idoft,A,developer,lets-blade/blade,https://github.com/lets-blade/blade,blade-core,com.hellokaton.blade.mvc.route.ANYBuilderTest,testCreateRouteBuilder,com.hellokaton.blade.mvc.route.ANYBuilderTest.testCreateRouteBuilder,0efa4ed9dd3cbf5d3323d5d5876cfa4b051a9aa9,yes,pr,https://github.com/lets-blade/blade/pull/457,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,blade=blade-core=aa32ce9,https://zenodo.org/records/18474558/files/blade=blade-core=aa32ce9.zip,e925dead8ebeb2f0183bdc2dbaecba10d267e201,,,,,e925dead8ebeb2f0183bdc2dbaecba10d267e201,aa32ce91386f491a3d0cb174beb190be1505ca27,merge,yes,true,2024-11-17T05:14:06Z,3,2,test_only,0,2
P1741,idoft,A,developer,lets-blade/blade,https://github.com/lets-blade/blade,blade-core,com.hellokaton.blade.mvc.route.ANYMatcherTest,testAddMultiParameter,com.hellokaton.blade.mvc.route.ANYMatcherTest.testAddMultiParameter,0efa4ed9dd3cbf5d3323d5d5876cfa4b051a9aa9,yes,pr,https://github.com/lets-blade/blade/pull/457,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,blade=blade-core=aa32ce9,https://zenodo.org/records/18474558/files/blade=blade-core=aa32ce9.zip,e925dead8ebeb2f0183bdc2dbaecba10d267e201,,,,,e925dead8ebeb2f0183bdc2dbaecba10d267e201,aa32ce91386f491a3d0cb174beb190be1505ca27,merge,yes,true,2024-11-17T05:14:06Z,3,2,test_only,0,2
P1742,idoft,A,developer,lets-blade/blade,https://github.com/lets-blade/blade,blade-core,com.hellokaton.blade.mvc.route.ANYMatcherTest,testAddRoute,com.hellokaton.blade.mvc.route.ANYMatcherTest.testAddRoute,0efa4ed9dd3cbf5d3323d5d5876cfa4b051a9aa9,yes,pr,https://github.com/lets-blade/blade/pull/457,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,blade=blade-core=aa32ce9,https://zenodo.org/records/18474558/files/blade=blade-core=aa32ce9.zip,e925dead8ebeb2f0183bdc2dbaecba10d267e201,,,,,e925dead8ebeb2f0183bdc2dbaecba10d267e201,aa32ce91386f491a3d0cb174beb190be1505ca27,merge,yes,true,2024-11-17T05:14:06Z,3,2,test_only,0,2
P1743,idoft,A,developer,lets-blade/blade,https://github.com/lets-blade/blade,blade-core,com.hellokaton.blade.mvc.route.ANYMatcherTest,testRouteMatcher,com.hellokaton.blade.mvc.route.ANYMatcherTest.testRouteMatcher,0efa4ed9dd3cbf5d3323d5d5876cfa4b051a9aa9,yes,pr,https://github.com/lets-blade/blade/pull/457,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,blade=blade-core=aa32ce9,https://zenodo.org/records/18474558/files/blade=blade-core=aa32ce9.zip,e925dead8ebeb2f0183bdc2dbaecba10d267e201,,,,,e925dead8ebeb2f0183bdc2dbaecba10d267e201,aa32ce91386f491a3d0cb174beb190be1505ca27,merge,yes,true,2024-11-17T05:14:06Z,3,2,test_only,0,2
P1744,idoft,A,developer,liquibase/liquibase,https://github.com/liquibase/liquibase,liquibase-core,liquibase.sqlgenerator.core.AddColumnGeneratorDefaultClauseBeforeNotNullTest,testAddMultipleColumnsMySql,liquibase.sqlgenerator.core.AddColumnGeneratorDefaultClauseBeforeNotNullTest.testAddMultipleColumnsMySql,31a22561423919b3875e0563a7bdcde3b9e457a9,yes,pr,https://github.com/liquibase/liquibase/pull/926,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,liquibase=liquibase-core=02ffb85,https://zenodo.org/records/18605131/files/liquibase=liquibase-core=02ffb85.zip,71906e08c9116895329c7e37ea648b4c1de6af77,,,,,71906e08c9116895329c7e37ea648b4c1de6af77,02ffb85e1028038d8c07821fe89575e70c137526,merge,yes,true,2019-12-05T21:02:25Z,1,2,test_only,0,2
P1745,idoft,A,developer,liquibase/liquibase,https://github.com/liquibase/liquibase,liquibase-core,liquibase.sqlgenerator.core.AddColumnGeneratorTest,testAddMultipleColumnsMySql,liquibase.sqlgenerator.core.AddColumnGeneratorTest.testAddMultipleColumnsMySql,31a22561423919b3875e0563a7bdcde3b9e457a9,yes,pr,https://github.com/liquibase/liquibase/pull/926,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,liquibase=liquibase-core=02ffb85,https://zenodo.org/records/18605131/files/liquibase=liquibase-core=02ffb85.zip,71906e08c9116895329c7e37ea648b4c1de6af77,,,,,71906e08c9116895329c7e37ea648b4c1de6af77,02ffb85e1028038d8c07821fe89575e70c137526,merge,yes,true,2019-12-05T21:02:25Z,1,2,test_only,0,2
P1746,idoft,A,developer,liquibase/liquibase,https://github.com/liquibase/liquibase,liquibase-core,liquibase.sqlgenerator.core.DropColumnGeneratorTest,testDropMultipleColumnsMySQL,liquibase.sqlgenerator.core.DropColumnGeneratorTest.testDropMultipleColumnsMySQL,31a22561423919b3875e0563a7bdcde3b9e457a9,yes,pr,https://github.com/liquibase/liquibase/pull/926,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,liquibase=liquibase-core=02ffb85,https://zenodo.org/records/18605131/files/liquibase=liquibase-core=02ffb85.zip,71906e08c9116895329c7e37ea648b4c1de6af77,,,,,71906e08c9116895329c7e37ea648b4c1de6af77,02ffb85e1028038d8c07821fe89575e70c137526,merge,yes,true,2019-12-05T21:02:25Z,1,2,test_only,0,2
P1747,idoft,A,developer,liquibase/liquibase,https://github.com/liquibase/liquibase,liquibase-core,liquibase.util.DependencyUtilTest,testIndependentBranchesCase,liquibase.util.DependencyUtilTest.testIndependentBranchesCase,31a22561423919b3875e0563a7bdcde3b9e457a9,yes,pr,https://github.com/liquibase/liquibase/pull/1005,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,liquibase=liquibase-core=a0e7852,https://zenodo.org/records/18605131/files/liquibase=liquibase-core=a0e7852.zip,2245ab746e137d6c97ff42ff47ccf0e430a0f59e,,yes,unordered collections,,2245ab746e137d6c97ff42ff47ccf0e430a0f59e,a0e7852a4743cbfd48835855ae6bbaf09b43100e,merge,yes,true,2020-04-13T18:49:07Z,1,1,prod_only,1,0
P1748,idoft,A,developer,looly/hutool,https://github.com/looly/hutool,hutool-core,cn.hutool.core.util.EnumUtilTest,getFieldNamesTest,cn.hutool.core.util.EnumUtilTest.getFieldNamesTest,c1642522bbf5adc70fb57517e46d5a921d9a5703,yes,pr,https://github.com/looly/hutool/pull/1270,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,11,hutool=hutool-core=8761c24,https://zenodo.org/records/18634501/files/hutool=hutool-core=8761c24.zip,57d68a4db19ed7ba98392488b7b9daca895f1e97,,yes,unordered collections,,57d68a4db19ed7ba98392488b7b9daca895f1e97,8761c24e029b4103c856f9664051ef72eebb1696,merge,yes,true,2020-12-01T03:56:41Z,1,1,test_only,0,1
P1749,idoft,A,developer,microsoft/botbuilder-java,https://github.com/microsoft/botbuilder-java,libraries/bot-connector,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests,canSerializeAdditionalProperties,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,c048de28cc11d4250014d042fb57e57a1c6bdba5,yes,pr,https://github.com/microsoft/botbuilder-java/pull/1367,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,yes,unordered collections,RepoArchived,6367769151a712e553b0d83a2baab9b81fe7574e,eb84c9e1942369cc3e5c663150cb166dd7ce2252,squash_or_rebase,no,true,2021-12-10T19:34:16Z,2,3,test_only,0,2
P1750,idoft,A,developer,microsoft/botbuilder-java,https://github.com/microsoft/botbuilder-java,libraries/bot-connector,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests,canSerializeAdditionalPropertiesThroughInheritance,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalPropertiesThroughInheritance,c048de28cc11d4250014d042fb57e57a1c6bdba5,yes,pr,https://github.com/microsoft/botbuilder-java/pull/1367,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,RepoArchived,6367769151a712e553b0d83a2baab9b81fe7574e,eb84c9e1942369cc3e5c663150cb166dd7ce2252,squash_or_rebase,no,true,2021-12-10T19:34:16Z,2,3,test_only,0,2
P1751,idoft,A,developer,microsoft/botbuilder-java,https://github.com/microsoft/botbuilder-java,libraries/bot-connector,com.microsoft.bot.restclient.FlatteningSerializerTests,canFlatten,com.microsoft.bot.restclient.FlatteningSerializerTests.canFlatten,c048de28cc11d4250014d042fb57e57a1c6bdba5,yes,pr,https://github.com/microsoft/botbuilder-java/pull/1367,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,RepoArchived,6367769151a712e553b0d83a2baab9b81fe7574e,eb84c9e1942369cc3e5c663150cb166dd7ce2252,squash_or_rebase,no,true,2021-12-10T19:34:16Z,2,3,test_only,0,2
P1752,idoft,A,developer,microsoft/botbuilder-java,https://github.com/microsoft/botbuilder-java,libraries/bot-connector,com.microsoft.bot.restclient.FlatteningSerializerTests,canSerializeMapKeysWithDotAndSlash,com.microsoft.bot.restclient.FlatteningSerializerTests.canSerializeMapKeysWithDotAndSlash,c048de28cc11d4250014d042fb57e57a1c6bdba5,yes,pr,https://github.com/microsoft/botbuilder-java/pull/1367,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,RepoArchived,6367769151a712e553b0d83a2baab9b81fe7574e,eb84c9e1942369cc3e5c663150cb166dd7ce2252,squash_or_rebase,no,true,2021-12-10T19:34:16Z,2,3,test_only,0,2
P1753,idoft,A,developer,mirromutth/r2dbc-mysql,https://github.com/mirromutth/r2dbc-mysql,.,dev.miku.r2dbc.mysql.codec.SetCodecTest,binarySet,dev.miku.r2dbc.mysql.codec.SetCodecTest.binarySet,4b6afab92001d3e47d38278463bc7944f9eacd9b,yes,pr,https://github.com/mirromutth/r2dbc-mysql/pull/216,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,r2dbc-mysql=.=7ce04e3,https://zenodo.org/records/18605131/files/r2dbc-mysql=.=7ce04e3.zip,76beeac4fec35b6b1a49f1fcfd0407441d5ec8b2,,,,RepoArchived,76beeac4fec35b6b1a49f1fcfd0407441d5ec8b2,7ce04e337791793e0f6ed1b0d4dd0d73c735af51,squash_or_rebase,yes,true,2021-11-08T12:10:13Z,1,1,test_only,0,1
P1754,idoft,A,developer,mirromutth/r2dbc-mysql,https://github.com/mirromutth/r2dbc-mysql,.,dev.miku.r2dbc.mysql.codec.SetCodecTest,stringifySet,dev.miku.r2dbc.mysql.codec.SetCodecTest.stringifySet,4b6afab92001d3e47d38278463bc7944f9eacd9b,yes,pr,https://github.com/mirromutth/r2dbc-mysql/pull/216,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,reproflake,8,r2dbc-mysql=.=7ce04e3,https://zenodo.org/records/18605131/files/r2dbc-mysql=.=7ce04e3.zip,76beeac4fec35b6b1a49f1fcfd0407441d5ec8b2,,,,RepoArchived,76beeac4fec35b6b1a49f1fcfd0407441d5ec8b2,7ce04e337791793e0f6ed1b0d4dd0d73c735af51,squash_or_rebase,yes,true,2021-11-08T12:10:13Z,1,1,test_only,0,1
P1755,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.mappers.HttpServletRequestToMockServerHttpRequestDecoderTest,shouldMapHttpServletRequestToHttpRequest,org.mockserver.mappers.HttpServletRequestToMockServerHttpRequestDecoderTest.shouldMapHttpServletRequestToHttpRequest,3009f363b84df6a0ba377e72f6cff6ce204af0e8,yes,pr,https://github.com/mock-server/mockserver/pull/1193,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,b6ff6e5ed603ceb8b3162bee2b24e72c9a0c3c90,9e37bf0deac714d7f1b4515ea4b506bde41f6e30,squash_or_rebase,yes,true,2022-02-23T05:40:58Z,1,1,test_only,0,1
P1756,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.matchers.HttpRequestPropertiesMatcherTest,shouldNotMatchRequestInOpenAPIWithBodyMismatch,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchRequestInOpenAPIWithBodyMismatch,b1093ef54a6c3c880076f71a815bf0e204bc27f2,yes,pr,https://github.com/mock-server/mockserver/pull/947,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/mock-server/mockserver/commit/ea5052d1dfd2e9edc4dbddcdebdaf0eb2acbfd98,,,unmerged,no,false,,4,2,test_only,0,1
P1757,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.matchers.HttpRequestPropertiesMatcherTest,shouldNotMatchRequestWithBodyMismatchWithContentTypeInOpenAPI,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchRequestWithBodyMismatchWithContentTypeInOpenAPI,b1093ef54a6c3c880076f71a815bf0e204bc27f2,yes,pr,https://github.com/mock-server/mockserver/pull/947,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/mock-server/mockserver/commit/ea5052d1dfd2e9edc4dbddcdebdaf0eb2acbfd98,,,unmerged,no,false,,4,2,test_only,0,1
P1758,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.matchers.HttpRequestPropertiesMatcherTest,shouldNotMatchRequestWithBodyMismatchWithContentTypeInOpenAPIWithoutOperationID,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchRequestWithBodyMismatchWithContentTypeInOpenAPIWithoutOperationID,b1093ef54a6c3c880076f71a815bf0e204bc27f2,yes,pr,https://github.com/mock-server/mockserver/pull/947,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/mock-server/mockserver/commit/ea5052d1dfd2e9edc4dbddcdebdaf0eb2acbfd98,,,unmerged,no,false,,4,2,test_only,0,1
P1759,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.matchers.HttpRequestPropertiesMatcherTest,shouldNotMatchRequestWithHeaderAndQueryParameterMismatchInOpenAPI,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchRequestWithHeaderAndQueryParameterMismatchInOpenAPI,b1093ef54a6c3c880076f71a815bf0e204bc27f2,yes,pr,https://github.com/mock-server/mockserver/pull/947,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/mock-server/mockserver/commit/ea5052d1dfd2e9edc4dbddcdebdaf0eb2acbfd98,,,unmerged,no,false,,4,2,test_only,0,1
P1760,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.matchers.HttpRequestPropertiesMatcherTest,shouldNotMatchRequestWithHeaderMismatchInOpenAPI,org.mockserver.matchers.HttpRequestPropertiesMatcherTest.shouldNotMatchRequestWithHeaderMismatchInOpenAPI,b1093ef54a6c3c880076f71a815bf0e204bc27f2,yes,pr,https://github.com/mock-server/mockserver/pull/947,ID,InspiredAFix,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,https://github.com/mock-server/mockserver/commit/ea5052d1dfd2e9edc4dbddcdebdaf0eb2acbfd98,,,unmerged,no,false,,4,2,test_only,0,1
P1761,idoft,A,developer,mock-server/mockserver,https://github.com/mock-server/mockserver,mockserver-core,org.mockserver.model.HttpForwardTest,shouldReturnFormattedRequestInToString,org.mockserver.model.HttpForwardTest.shouldReturnFormattedRequestInToString,3009f363b84df6a0ba377e72f6cff6ce204af0e8,yes,pr,https://github.com/mock-server/mockserver/pull/932,ID,Accepted,unordered collections,3,high,,NonDex-induced iteration order over hash containers or reflection,none,,,,,,,,,942a9782fc31e5c2026c3761a9a6b5fe658960ed,7ceb8421f9978f81f3f04f289c1107aa358986c9,merge,yes,true,2020-12-11T18:15:59Z,4,2,test_only,0,1
